clip_id,categories,duration,youtube_id
ggGJSNUGd30.23,['Autos & Vehicles'],"['00:04:03.500', '00:04:15.090']",ggGJSNUGd30
_U5FbLs74q8.19,['Education'],"['00:03:08.900', '00:03:22.650']",_U5FbLs74q8
0OdrHKjmn4E.10,['Film & Animation'],"['00:03:05.040', '00:03:29.280']",0OdrHKjmn4E
GBciWeNEqtU.7,['News & Politics'],"['00:01:03.600', '00:01:17.009']",GBciWeNEqtU
irO8MgLKnaw.11,['Pets & Animals'],"['00:02:19.040', '00:02:30.959']",irO8MgLKnaw
YxzFT8azUGA.30,['Sports'],"['00:09:21.020', '00:09:32.540']",YxzFT8azUGA
dD0xx1A_h0k.1,['News & Politics'],"['00:00:19.560', '00:00:31.230']",dD0xx1A_h0k
icRcK9188B0.5,['Howto & Style'],"['00:00:58.170', '00:01:32.210']",icRcK9188B0
Ib8lx5AC7NM.3,['Science & Technology'],"['00:00:30.920', '00:00:44.789']",Ib8lx5AC7NM
8yegJmlpfBA.49,['Entertainment'],"['00:10:15.149', '00:10:29.490']",8yegJmlpfBA
H8tXN_3IE1g.25,['Education'],"['00:04:31.390', '00:04:45.670']",H8tXN_3IE1g
O8nlKLdDO1c.6,['Autos & Vehicles'],"['00:01:26.270', '00:01:49.100']",O8nlKLdDO1c
-kW7FyRRXEk.20,['Film & Animation'],"['00:03:39.440', '00:03:50.879']",-kW7FyRRXEk
0m3X9v3r6Zc.22,['Education'],"['00:04:01.360', '00:04:11.920']",0m3X9v3r6Zc
YJyX9CUw60w.17,['Howto & Style'],"['00:02:24.599', '00:02:41.489']",YJyX9CUw60w
JXAgmtQlCGs.4,['Science & Technology'],"['00:01:08.130', '00:01:22.530']",JXAgmtQlCGs
0PoZzHeg_m8.19,['Gaming'],"['00:03:44.070', '00:04:00.980']",0PoZzHeg_m8
cVOf8_2J_ig.30,['Howto & Style'],"['00:05:34.800', '00:05:52.710']",cVOf8_2J_ig
6snD7FJK4AE.3,['Education'],"['00:00:57.809', '00:01:14.220']",6snD7FJK4AE
3BmeR9GYdDU.2,['Film & Animation'],"['00:00:40.780', '00:00:50.940']",3BmeR9GYdDU
22hnDbNKMq0.15,['News & Politics'],"['00:02:07.280', '00:02:24.160']",22hnDbNKMq0
dXWxixqUH8s.1,['Sports'],"['00:00:16.340', '00:00:30.869']",dXWxixqUH8s
DjBNqPEIMMU.29,['Film & Animation'],"['00:05:31.950', '00:05:42.330']",DjBNqPEIMMU
fe6UpOYgM_I.3,['Sports'],"['00:00:29.010', '00:00:40.829']",fe6UpOYgM_I
2G6-A_Y8mxg.27,['Science & Technology'],"['00:04:45.090', '00:05:03.840']",2G6-A_Y8mxg
8Qsx3Gy1-d0.30,['Howto & Style'],"['00:05:26.220', '00:05:47.320']",8Qsx3Gy1-d0
ihYIOvygV_g.7,['News & Politics'],"['00:01:43.820', '00:01:59.030']",ihYIOvygV_g
HBs_8eFG5Jw.14,['Entertainment'],"['00:02:11.220', '00:02:24.980']",HBs_8eFG5Jw
7WLuU0xAFZ4.7,['Sports'],"['00:01:12.460', '00:01:36.540']",7WLuU0xAFZ4
ewM9cZCLXvc.1,['Gaming'],"['00:00:16.619', '00:00:35.430']",ewM9cZCLXvc
DanA2rqzl0Q.10,['Science & Technology'],"['00:01:45.889', '00:01:59.719']",DanA2rqzl0Q
LaV7zkblNXo.6,['Entertainment'],"['00:00:49.860', '00:01:10.680']",LaV7zkblNXo
hDl-blDjcTQ.21,['Entertainment'],"['00:04:50.680', '00:05:13.190']",hDl-blDjcTQ
cvOdoAk8f9o.3,['Howto & Style'],"['00:00:39.750', '00:00:50.370']",cvOdoAk8f9o
070GDH4ct5U.8,['News & Politics'],"['00:01:30.940', '00:01:43.880']",070GDH4ct5U
MSCJHbmjDSU.1,['Sports'],"['00:00:34.239', '00:00:49.449']",MSCJHbmjDSU
grPYn2EhVWI.4,['Autos & Vehicles'],"['00:00:33.980', '00:00:44.480']",grPYn2EhVWI
NZ_vdov6VhE.60,['Autos & Vehicles'],"['00:14:12.930', '00:14:50.960']",NZ_vdov6VhE
H0wBDUA_Nsg.5,['Entertainment'],"['00:00:55.620', '00:01:08.790']",H0wBDUA_Nsg
MOe5bYeZ3RA.2,['Education'],"['00:00:26.099', '00:00:41.040']",MOe5bYeZ3RA
MqnSXZbY8Go.9,['Comedy'],"['00:01:02.039', '00:01:12.420']",MqnSXZbY8Go
0P0mO1AgCuo.18,['Autos & Vehicles'],"['00:02:48.460', '00:03:00.370']",0P0mO1AgCuo
4G8TjuZfyHE.17,['Autos & Vehicles'],"['00:03:15.989', '00:03:42.120']",4G8TjuZfyHE
fKCjKxaXg5Y.16,['Education'],"['00:03:20.820', '00:03:32.340']",fKCjKxaXg5Y
MChronKqcO8.14,['Comedy'],"['00:02:17.459', '00:02:30.689']",MChronKqcO8
4sYz8P9WLg4.1,['Autos & Vehicles'],"['00:00:22.620', '00:00:41.670']",4sYz8P9WLg4
glnoCmOMTkw.14,['Autos & Vehicles'],"['00:01:43.149', '00:02:03.479']",glnoCmOMTkw
iwvq2CFCQiY.16,['Film & Animation'],"['00:02:35.040', '00:02:46.019']",iwvq2CFCQiY
JaLeARTPWVQ.7,['Howto & Style'],"['00:01:22.380', '00:01:54.810']",JaLeARTPWVQ
-zcRMPIEKjI.60,['Education'],"['00:11:58.960', '00:12:23.860']",-zcRMPIEKjI
PWHZEyrF_2Q.13,['Sports'],"['00:02:18.540', '00:02:33.569']",PWHZEyrF_2Q
h4I8LFOlnOY.14,['Howto & Style'],"['00:01:49.829', '00:02:01.490']",h4I8LFOlnOY
DafuIc9mS3o.9,['Entertainment'],"['00:02:18.730', '00:02:32.380']",DafuIc9mS3o
ixwuJfZliiY.7,['Science & Technology'],"['00:00:47.280', '00:00:58.480']",ixwuJfZliiY
Km_7dU0ivrk.34,['Film & Animation'],"['00:11:24.079', '00:11:35.360']",Km_7dU0ivrk
8iOaKL0Nfc0.36,['Autos & Vehicles'],"['00:07:43.360', '00:07:55.759']",8iOaKL0Nfc0
GG2ucUo5gR0.20,['Entertainment'],"['00:03:16.670', '00:03:42.050']",GG2ucUo5gR0
iifcPfehB0M.3,['News & Politics'],"['00:00:32.160', '00:00:46.020']",iifcPfehB0M
IHyComZIEKE.3,['News & Politics'],"['00:00:21.869', '00:00:32.160']",IHyComZIEKE
IKxPOLq3cT0.32,['Autos & Vehicles'],"['00:04:56.720', '00:05:13.389']",IKxPOLq3cT0
ejOhOS1zcGQ.5,['Education'],"['00:00:45.270', '00:00:55.710']",ejOhOS1zcGQ
icxsIT3d5e8.2,['Film & Animation'],"['00:00:13.190', '00:00:26.779']",icxsIT3d5e8
4RYB76WzSTI.17,['Gaming'],"['00:02:53.850', '00:03:05.340']",4RYB76WzSTI
M5zitAi1S2g.8,['People & Blogs'],"['00:01:24.210', '00:01:36.570']",M5zitAi1S2g
fob5xx1DbRQ.12,['Education'],"['00:02:12.490', '00:02:26.230']",fob5xx1DbRQ
G4MAc5WWljI.3,['Science & Technology'],"['00:00:34.020', '00:00:51.480']",G4MAc5WWljI
HizgiK3xdfM.10,['Autos & Vehicles'],"['00:02:30.959', '00:02:48.239']",HizgiK3xdfM
E5t1sJs5Bwo.2,['Comedy'],"['00:00:30.230', '00:00:47.030']",E5t1sJs5Bwo
5s6Xw0oiFBI.2,['Sports'],"['00:00:20.850', '00:00:37.170']",5s6Xw0oiFBI
7Upvz-4bimg.41,['Entertainment'],"['00:06:28.129', '00:06:55.099']",7Upvz-4bimg
6lSdcZ47z0w.10,['Travel & Events'],"['00:00:57.761', '00:01:08.488']",6lSdcZ47z0w
KCpYnEnFr48.6,['Science & Technology'],"['00:01:15.390', '00:01:36.570']",KCpYnEnFr48
04i71FyvKRA.8,['Sports'],"['00:01:42.210', '00:01:58.590']",04i71FyvKRA
gfOcLhs8zlQ.17,['Pets & Animals'],"['00:04:28.280', '00:04:49.100']",gfOcLhs8zlQ
ECXM8GA1CfA.34,['Sports'],"['00:06:49.000', '00:07:05.860']",ECXM8GA1CfA
IMEG6cHYd5M.1,['Education'],"['00:00:22.500', '00:00:33.270']",IMEG6cHYd5M
YFVzuGFCIqM.50,['Music'],"['00:08:34.790', '00:08:51.170']",YFVzuGFCIqM
EqKl5yWR0CE.26,['Education'],"['00:04:53.620', '00:05:07.810']",EqKl5yWR0CE
YMbv1bNKA0s.1,['News & Politics'],"['00:00:08.010', '00:00:18.840']",YMbv1bNKA0s
ciNkiKMtfqU.47,['Entertainment'],"['00:16:07.950', '00:16:27.990']",ciNkiKMtfqU
dIdt2yUgXgU.6,['News & Politics'],"['00:00:50.610', '00:01:03.690']",dIdt2yUgXgU
ROprFsr2b3c.2,['News & Politics'],"['00:00:18.779', '00:00:30.330']",ROprFsr2b3c
_mk20VtgPgw.2,['News & Politics'],"['00:00:11.940', '00:00:25.260']",_mk20VtgPgw
Lja9ty9AetU.7,['Entertainment'],"['00:01:03.840', '00:01:20.909']",Lja9ty9AetU
0jtiaIu44ew.19,['Pets & Animals'],"['00:03:48.420', '00:04:03.480']",0jtiaIu44ew
Dp5-RSTzh-s.12,['News & Politics'],"['00:02:18.830', '00:02:39.110']",Dp5-RSTzh-s
-dxUuXUBtt0.16,['People & Blogs'],"['00:02:55.980', '00:03:20.760']",-dxUuXUBtt0
6FuuzamGAlY.1,['Autos & Vehicles'],"['00:00:05.460', '00:00:24.330']",6FuuzamGAlY
EIhn714jJ7E.6,['Autos & Vehicles'],"['00:00:58.860', '00:01:17.070']",EIhn714jJ7E
8Q5iY8QSHvE.61,['Autos & Vehicles'],"['00:11:45.839', '00:12:06.560']",8Q5iY8QSHvE
GkQPgyvgsgg.5,['News & Politics'],"['00:01:19.290', '00:01:29.479']",GkQPgyvgsgg
R_ET0dxUw7c.9,['News & Politics'],"['00:01:07.250', '00:01:20.430']",R_ET0dxUw7c
2Adf65hizu0.8,['Sports'],"['00:01:14.750', '00:01:26.270']",2Adf65hizu0
h-nIbCtDDr0.20,['Autos & Vehicles'],"['00:06:13.550', '00:06:26.149']",h-nIbCtDDr0
8G8ZLy6elKQ.9,['Sports'],"['00:02:26.950', '00:02:37.560']",8G8ZLy6elKQ
IZKIEA7Iyus.14,['Howto & Style'],"['00:01:51.930', '00:02:05.800']",IZKIEA7Iyus
f-gjK32QnuU.2,['Entertainment'],"['00:00:19.980', '00:00:30.090']",f-gjK32QnuU
dDO6HnY7h24.168,['Music'],"['00:20:35.567', '00:20:50.882']",dDO6HnY7h24
IzbBpUOulW0.27,['People & Blogs'],"['00:04:29.410', '00:04:48.280']",IzbBpUOulW0
MyRiZngqfwQ.3,['Autos & Vehicles'],"['00:00:34.899', '00:00:46.540']",MyRiZngqfwQ
Hf2qiUz6cF4.27,['People & Blogs'],"['00:04:07.550', '00:04:21.019']",Hf2qiUz6cF4
KanKRACAq1Y.1,['News & Politics'],"['00:00:07.259', '00:00:23.400']",KanKRACAq1Y
OQtEpiFGvtQ.13,['Sports'],"['00:03:40.490', '00:03:51.690']",OQtEpiFGvtQ
PEsZsTybxD0.53,['Entertainment'],"['00:07:18.270', '00:07:28.740']",PEsZsTybxD0
7fJC2h7_t0U.38,['Autos & Vehicles'],"['00:12:19.660', '00:12:38.160']",7fJC2h7_t0U
ixrKAYQ-roc.25,['Autos & Vehicles'],"['00:05:09.050', '00:05:26.210']",ixrKAYQ-roc
LWSX2FgiCcs.6,['Autos & Vehicles'],"['00:01:48.960', '00:02:13.290']",LWSX2FgiCcs
41_rrH1vhE4.5,['Education'],"['00:01:02.390', '00:01:14.540']",41_rrH1vhE4
8e8KFvL1Vww.31,['Gaming'],"['00:05:11.270', '00:05:22.880']",8e8KFvL1Vww
GEIF_FqPprU.180,['Film & Animation'],"['00:36:02.900', '00:36:16.610']",GEIF_FqPprU
8KjoeMnsBeA.9,['Sports'],"['00:01:50.580', '00:02:16.840']",8KjoeMnsBeA
dE2W4YujT_o.22,['Film & Animation'],"['00:03:44.319', '00:04:12.470']",dE2W4YujT_o
6z7eaDgU9gY.5,['Science & Technology'],"['00:00:52.829', '00:01:03.210']",6z7eaDgU9gY
dCagcGTiieQ.4,['Travel & Events'],"['00:00:54.420', '00:01:13.110']",dCagcGTiieQ
7WPwvW9XEjk.22,['Howto & Style'],"['00:02:51.620', '00:03:01.819']",7WPwvW9XEjk
GvlrEL8XUWE.16,['Howto & Style'],"['00:03:10.440', '00:03:24.600']",GvlrEL8XUWE
8zFojEXZPkw.3,['Entertainment'],"['00:00:22.439', '00:00:41.010']",8zFojEXZPkw
MQXZ2_kle7U.38,['Howto & Style'],"['00:05:48.719', '00:05:59.069']",MQXZ2_kle7U
CUZgoOO6_EQ.11,['Sports'],"['00:01:56.759', '00:02:15.490']",CUZgoOO6_EQ
fTGGBVBRkdI.6,['News & Politics'],"['00:00:45.270', '00:01:09.240']",fTGGBVBRkdI
dYfy9KHxtek.1,['Howto & Style'],"['00:00:09.809', '00:00:26.519']",dYfy9KHxtek
DOHtafKiLgQ.8,['Science & Technology'],"['00:01:56.610', '00:02:10.970']",DOHtafKiLgQ
HQj8V3d3GjY.7,['People & Blogs'],"['00:01:00.629', '00:01:13.890']",HQj8V3d3GjY
6K9BKlxVpm4.23,['Sports'],"['00:03:46.800', '00:04:00.810']",6K9BKlxVpm4
dewUYzI49ws.17,['Entertainment'],"['00:03:09.840', '00:03:21.390']",dewUYzI49ws
P79GVNuZRzE.28,['Science & Technology'],"['00:04:33.600', '00:04:46.320']",P79GVNuZRzE
h0QTEqGSJKo.5,['News & Politics'],"['00:00:39.489', '00:00:53.140']",h0QTEqGSJKo
HzPkcOQ2NRE.1,['News & Politics'],"['00:00:06.629', '00:00:18.539']",HzPkcOQ2NRE
GawllCToR-c.7,['Entertainment'],"['00:00:50.940', '00:01:02.970']",GawllCToR-c
3Ys6Vo0tiSM.12,['Autos & Vehicles'],"['00:02:17.340', '00:02:32.870']",3Ys6Vo0tiSM
8pudkyirLtk.10,['Film & Animation'],"['00:01:29.280', '00:01:41.729']",8pudkyirLtk
87kAUmHrG1Y.25,['People & Blogs'],"['00:05:43.400', '00:05:57.210']",87kAUmHrG1Y
cdBXTdaboA0.10,['Film & Animation'],"['00:01:37.049', '00:02:11.270']",cdBXTdaboA0
j37tPuVB_ck.20,['Sports'],"['00:03:33.020', '00:03:49.460']",j37tPuVB_ck
8rXQ6oSFB9w.21,['Entertainment'],"['00:03:38.579', '00:03:58.730']",8rXQ6oSFB9w
2cdoRTzm8y0.5,['Gaming'],"['00:00:43.020', '00:00:57.149']",2cdoRTzm8y0
4dC9FK18PLU.52,['Entertainment'],"['00:08:28.380', '00:08:43.709']",4dC9FK18PLU
f2G-atIog5E.1,['News & Politics'],"['00:00:06.779', '00:00:26.640']",f2G-atIog5E
-bIly3R26BM.19,['Howto & Style'],"['00:03:01.670', '00:03:13.850']",-bIly3R26BM
KMOvuJHqvzQ.20,['Sports'],"['00:03:05.970', '00:03:19.860']",KMOvuJHqvzQ
Bt--yN6AtFk.5,['Sports'],"['00:00:45.440', '00:01:01.120']",Bt--yN6AtFk
HfiFkauXUKs.13,['Sports'],"['00:02:23.420', '00:02:34.670']",HfiFkauXUKs
NSQ9S-4H8bA.1,['Sports'],"['00:00:12.509', '00:00:24.300']",NSQ9S-4H8bA
1nwcS71_ggE.37,['Howto & Style'],"['00:06:46.610', '00:06:57.919']",1nwcS71_ggE
dAjezUfdBXE.78,['Science & Technology'],"['00:13:44.430', '00:13:58.860']",dAjezUfdBXE
5fWDf3ICDmQ.18,['Film & Animation'],"['00:03:17.250', '00:03:33.260']",5fWDf3ICDmQ
fJlD58vDM9A.39,['Autos & Vehicles'],"['00:07:47.900', '00:08:08.610']",fJlD58vDM9A
Rw33YfCMJvY.3,['Sports'],"['00:01:01.450', '00:01:19.270']",Rw33YfCMJvY
IjIxeCz6J00.10,['Pets & Animals'],"['00:01:43.520', '00:01:53.720']",IjIxeCz6J00
C2DLq0GSKgQ.9,['Education'],"['00:01:35.079', '00:01:52.909']",C2DLq0GSKgQ
JsulAguC6HI.24,['People & Blogs'],"['00:03:16.920', '00:03:30.300']",JsulAguC6HI
MuVPkiJoAE4.33,['Travel & Events'],"['00:06:13.720', '00:06:25.150']",MuVPkiJoAE4
jQN1FWdhHXM.23,['Howto & Style'],"['00:04:42.860', '00:04:55.790']",jQN1FWdhHXM
_2zaNAifIoc.16,['Pets & Animals'],"['00:03:25.549', '00:03:45.769']",_2zaNAifIoc
M_46OE2jWx4.13,['Pets & Animals'],"['00:02:18.110', '00:02:32.420']",M_46OE2jWx4
dYqtbONEIMs.10,['Travel & Events'],"['00:03:17.200', '00:03:32.440']",dYqtbONEIMs
FxkULisPEo4.20,['Sports'],"['00:03:47.898', '00:04:03.770']",FxkULisPEo4
Cg6jrJXKowg.2,['News & Politics'],"['00:00:11.011', '00:00:32.032']",Cg6jrJXKowg
EOQUhFb--yI.26,['Entertainment'],"['00:05:24.580', '00:05:41.980']",EOQUhFb--yI
C9hglVFOTlk.15,['Film & Animation'],"['00:03:40.200', '00:04:10.680']",C9hglVFOTlk
5lEGHxdJM_4.8,['Science & Technology'],"['00:01:00.030', '00:01:15.330']",5lEGHxdJM_4
GKr5QnNa5I0.14,['Education'],"['00:02:17.800', '00:02:32.620']",GKr5QnNa5I0
clhhYGO7cnw.9,['Travel & Events'],"['00:01:30.430', '00:01:47.300']",clhhYGO7cnw
gy75Vq0I3nc.1,['Science & Technology'],"['00:00:10.200', '00:00:23.640']",gy75Vq0I3nc
66Wm0mFb2Aw.14,['Science & Technology'],"['00:02:01.840', '00:02:16.580']",66Wm0mFb2Aw
8EdX4FeiuiQ.1,['News & Politics'],"['00:00:08.340', '00:00:26.400']",8EdX4FeiuiQ
d2wiJtUurl8.26,['Travel & Events'],"['00:03:26.410', '00:03:36.580']",d2wiJtUurl8
EOWn-fL1ETA.27,['Education'],"['00:03:48.500', '00:04:01.670']",EOWn-fL1ETA
FtOxHRFLSHk.36,['Education'],"['00:06:38.830', '00:06:51.960']",FtOxHRFLSHk
CljOOEiL85k.5,['Entertainment'],"['00:00:36.840', '00:00:53.670']",CljOOEiL85k
6U9CnHSvysY.25,['Autos & Vehicles'],"['00:05:19.910', '00:05:50.139']",6U9CnHSvysY
GVKuHZfnU4w.62,['People & Blogs'],"['00:11:07.339', '00:11:29.089']",GVKuHZfnU4w
DezuN6pgm-4.31,['Travel & Events'],"['00:06:29.560', '00:06:46.550']",DezuN6pgm-4
7g-7wTzEQzM.9,['Science & Technology'],"['00:01:51.240', '00:02:09.330']",7g-7wTzEQzM
1mfvCQBcjks.59,['Pets & Animals'],"['00:11:05.869', '00:11:22.009']",1mfvCQBcjks
6qTEzEcD3No.5,['Science & Technology'],"['00:00:35.410', '00:00:48.129']",6qTEzEcD3No
EknNWZw7SyU.3,['Education'],"['00:00:37.590', '00:00:50.219']",EknNWZw7SyU
NbvqPzZhV9E.5,['News & Politics'],"['00:01:02.089', '00:01:17.300']",NbvqPzZhV9E
ixzGIZUNftU.2,['Education'],"['00:00:26.369', '00:00:36.630']",ixzGIZUNftU
CFxPn-zgPtE.1,['News & Politics'],"['00:00:09.510', '00:00:20.130']",CFxPn-zgPtE
7YDJvfsyowM.4,['People & Blogs'],"['00:00:35.340', '00:00:45.359']",7YDJvfsyowM
PqQJ80J5BHE.4,['News & Politics'],"['00:00:52.860', '00:01:19.020']",PqQJ80J5BHE
PodpLY1GoJ0.6,['Science & Technology'],"['00:01:12.869', '00:01:27.540']",PodpLY1GoJ0
6sFX-tW0VtI.43,['Autos & Vehicles'],"['00:10:52.840', '00:11:07.870']",6sFX-tW0VtI
FXQFL_TUNyw.2,['Film & Animation'],"['00:00:14.490', '00:00:25.880']",FXQFL_TUNyw
61X4ESINNrM.11,['Film & Animation'],"['00:01:46.799', '00:02:07.280']",61X4ESINNrM
IrWrxqiApzk.38,['Pets & Animals'],"['00:06:55.169', '00:07:07.889']",IrWrxqiApzk
EuO28XIu5Y0.4,['Pets & Animals'],"['00:01:36.079', '00:01:46.079']",EuO28XIu5Y0
44DV6YCIFKQ.41,['Sports'],"['00:05:37.622', '00:05:54.633']",44DV6YCIFKQ
4jgcm_viH20.9,['Gaming'],"['00:01:24.270', '00:01:40.500']",4jgcm_viH20
01lGiOa_DEA.2,['News & Politics'],"['00:00:23.670', '00:00:46.020']",01lGiOa_DEA
dlEoNTB9OWw.11,['Education'],"['00:01:46.509', '00:02:00.170']",dlEoNTB9OWw
6M0SF-rxkaM.21,['Education'],"['00:03:53.100', '00:04:08.370']",6M0SF-rxkaM
7gWj-T8sb1I.40,['Pets & Animals'],"['00:07:54.450', '00:08:14.820']",7gWj-T8sb1I
EKyw5aNWvbo.5,['Science & Technology'],"['00:00:51.250', '00:01:02.239']",EKyw5aNWvbo
dbfC_P17J3c.19,['Autos & Vehicles'],"['00:03:25.200', '00:03:36.799']",dbfC_P17J3c
LRFFCuIWvgE.44,['People & Blogs'],"['00:05:52.240', '00:06:03.520']",LRFFCuIWvgE
hJhlmGk9zAU.21,['Howto & Style'],"['00:02:53.910', '00:03:05.910']",hJhlmGk9zAU
ho_PoP3PiQ8.12,['Howto & Style'],"['00:02:08.729', '00:02:29.000']",ho_PoP3PiQ8
hKCwbOQoz5U.2,['Education'],"['00:00:16.020', '00:00:39.930']",hKCwbOQoz5U
K_BBXN-QZ38.28,['Autos & Vehicles'],"['00:03:52.250', '00:04:08.030']",K_BBXN-QZ38
IsRucdZsrCs.16,['Autos & Vehicles'],"['00:02:09.399', '00:02:38.320']",IsRucdZsrCs
BY_L-NZUcPM.15,['Pets & Animals'],"['00:02:40.770', '00:02:50.830']",BY_L-NZUcPM
6uwh81Qrzp4.20,['Education'],"['00:03:03.000', '00:03:13.319']",6uwh81Qrzp4
NpdybhRuuoA.3,['People & Blogs'],"['00:00:42.600', '00:00:59.530']",NpdybhRuuoA
e7sw5xA066Y.13,['Science & Technology'],"['00:02:23.489', '00:02:36.750']",e7sw5xA066Y
fHZkKWIS4to.1,['News & Politics'],"['00:00:09.450', '00:00:22.800']",fHZkKWIS4to
8FPEIKP_RVg.1,['News & Politics'],"['00:00:21.960', '00:00:36.750']",8FPEIKP_RVg
6OLDzu5TmNc.6,['Sports'],"['00:01:13.380', '00:01:37.530']",6OLDzu5TmNc
0ptMImC5Dxk.3,['Autos & Vehicles'],"['00:00:30.750', '00:00:41.520']",0ptMImC5Dxk
2FlGt-RjrKI.2,['Science & Technology'],"['00:00:23.939', '00:00:39.570']",2FlGt-RjrKI
6bRBYh9idck.11,['Howto & Style'],"['00:03:57.970', '00:04:30.699']",6bRBYh9idck
7tEzumUWgUI.39,['Entertainment'],"['00:05:06.520', '00:05:16.520']",7tEzumUWgUI
czkrsoTqfFo.7,['Sports'],"['00:01:17.369', '00:01:31.680']",czkrsoTqfFo
29r1guSyyoc.1,['Entertainment'],"['00:00:16.139', '00:00:35.670']",29r1guSyyoc
Ir66VXlLxI8.18,['Autos & Vehicles'],"['00:02:53.380', '00:03:06.114']",Ir66VXlLxI8
fGCHrNGuAbM.22,['Howto & Style'],"['00:03:08.110', '00:03:24.010']",fGCHrNGuAbM
YR0XuQb-sgU.5,['Education'],"['00:00:58.079', '00:01:10.049']",YR0XuQb-sgU
7WaNjEolsiQ.13,['News & Politics'],"['00:02:11.009', '00:02:23.700']",7WaNjEolsiQ
etdGqzzXvJg.22,['People & Blogs'],"['00:03:32.970', '00:03:55.580']",etdGqzzXvJg
4FxC67562EE.19,['Science & Technology'],"['00:03:52.940', '00:04:03.500']",4FxC67562EE
_bhrp3ndba0.12,['Sports'],"['00:01:53.460', '00:02:09.330']",_bhrp3ndba0
Fw1KU_ubixI.4,['Science & Technology'],"['00:00:37.680', '00:01:11.220']",Fw1KU_ubixI
FZZ4-4o6LHo.15,['Autos & Vehicles'],"['00:02:39.250', '00:02:49.570']",FZZ4-4o6LHo
6GcZYFkOrbc.2,['Sports'],"['00:01:01.379', '00:01:15.750']",6GcZYFkOrbc
GLG_vq6PtEg.34,['Entertainment'],"['00:04:57.800', '00:05:14.620']",GLG_vq6PtEg
FPJhxtzQn6Q.59,['Autos & Vehicles'],"['00:09:32.390', '00:09:43.370']",FPJhxtzQn6Q
E3tt0FhFe1U.35,['Film & Animation'],"['00:05:13.990', '00:05:28.870']",E3tt0FhFe1U
7ALz-KHv1fc.10,['Science & Technology'],"['00:01:26.520', '00:01:40.890']",7ALz-KHv1fc
5nL3HSfOri4.17,['Gaming'],"['00:03:21.740', '00:03:34.130']",5nL3HSfOri4
GCjg_kuH7AU.18,['Pets & Animals'],"['00:02:35.310', '00:02:54.660']",GCjg_kuH7AU
0CAlLtzrKio.2,['News & Politics'],"['00:00:15.660', '00:00:34.320']",0CAlLtzrKio
Di7i0pfJplc.274,['Film & Animation'],"['00:46:29.359', '00:46:43.520']",Di7i0pfJplc
CfkFzpktyVk.72,['Education'],"['00:10:31.740', '00:10:51.300']",CfkFzpktyVk
_tAlfPOSNms.9,['Autos & Vehicles'],"['00:01:22.790', '00:01:40.880']",_tAlfPOSNms
j-pqASUw_qM.21,['Education'],"['00:03:44.540', '00:03:55.790']",j-pqASUw_qM
6c5lWbFr-qk.15,['Sports'],"['00:03:04.950', '00:03:15.989']",6c5lWbFr-qk
7XJzZp57NcY.9,['People & Blogs'],"['00:02:31.060', '00:03:09.989']",7XJzZp57NcY
Jcff2LvN20E.13,['Howto & Style'],"['00:01:59.700', '00:02:11.129']",Jcff2LvN20E
WMIKWHhjoSk.6,['Entertainment'],"['00:00:53.360', '00:01:04.650']",WMIKWHhjoSk
WiNkBC3tx6s.4,['Science & Technology'],"['00:00:34.920', '00:00:52.649']",WiNkBC3tx6s
5u47eOuz9_8.6,['Education'],"['00:00:46.500', '00:00:58.289']",5u47eOuz9_8
f5jPeBqOzPI.3,['Entertainment'],"['00:00:27.779', '00:00:37.829']",f5jPeBqOzPI
ctC9Eppbf-Q.7,['Howto & Style'],"['00:01:06.030', '00:01:23.109']",ctC9Eppbf-Q
_pDVmlNrDuM.14,['News & Politics'],"['00:02:31.800', '00:02:42.300']",_pDVmlNrDuM
KT31kApftYY.1,['News & Politics'],"['00:00:10.530', '00:00:21.060']",KT31kApftYY
O7aiG0D0qo0.25,['Education'],"['00:04:47.770', '00:04:59.560']",O7aiG0D0qo0
G1jixIOBhJU.13,['Entertainment'],"['00:02:33.820', '00:02:45.610']",G1jixIOBhJU
FaAor3_r5yk.1,['Howto & Style'],"['00:00:13.110', '00:00:28.830']",FaAor3_r5yk
ELBTm-3YPMU.13,['Gaming'],"['00:02:14.580', '00:02:26.120']",ELBTm-3YPMU
OSqR_Zfkids.1,['News & Politics'],"['00:00:16.260', '00:00:29.099']",OSqR_Zfkids
7nc6ppKBWuA.1,['News & Politics'],"['00:00:15.360', '00:00:28.320']",7nc6ppKBWuA
CDNFrBMu1MQ.10,['Autos & Vehicles'],"['00:02:05.169', '00:02:17.210']",CDNFrBMu1MQ
_8NZT9fz49M.2,['Science & Technology'],"['00:00:46.909', '00:00:58.070']",_8NZT9fz49M
IUEDchirfng.50,['Pets & Animals'],"['00:04:57.030', '00:05:07.410']",IUEDchirfng
4K5grzIA_1w.3,['Howto & Style'],"['00:02:09.869', '00:02:47.280']",4K5grzIA_1w
F7ddEfRBx4k.9,['Education'],"['00:04:02.629', '00:04:20.060']",F7ddEfRBx4k
4ab6PyZ2ejM.5,['News & Politics'],"['00:00:42.930', '00:00:59.579']",4ab6PyZ2ejM
hcHxkcGVCVQ.6,['Autos & Vehicles'],"['00:01:39.100', '00:02:11.319']",hcHxkcGVCVQ
Rg8P3a7zQZY.3,['News & Politics'],"['00:00:22.350', '00:00:41.309']",Rg8P3a7zQZY
